# M/Mo=1.50 [Fe/H]=-0.50 [a/Fe]= 0.00
#    Age    Log Teff Log g  Log L/Lo   F435W   F475W   F555W   F606W   F625W   F775W   F814W   F850L
 2.12179E+09  3.6714  2.1641  2.0889  1.0629  0.5795  0.0027 -0.2799 -0.5448 -1.0340 -1.1115 -1.3323
 2.12230E+09  3.6707  2.1510  2.0992  1.0451  0.5596 -0.0191 -0.3027 -0.5684 -1.0590 -1.1368 -1.3584
 2.12280E+09  3.6700  2.1382  2.1094  1.0276  0.5400 -0.0405 -0.3252 -0.5915 -1.0835 -1.1616 -1.3839
 2.12330E+09  3.6694  2.1253  2.1196  1.0101  0.5203 -0.0621 -0.3478 -0.6149 -1.1083 -1.1867 -1.4098
 2.12378E+09  3.6687  2.1126  2.1297  0.9929  0.5010 -0.0832 -0.3700 -0.6379 -1.1327 -1.2113 -1.4352
 2.12426E+09  3.6680  2.0997  2.1399  0.9754  0.4814 -0.1047 -0.3926 -0.6611 -1.1573 -1.2362 -1.4609
 2.12475E+09  3.6673  2.0865  2.1502  0.9578  0.4616 -0.1264 -0.4153 -0.6847 -1.1824 -1.2615 -1.4870
 2.12521E+09  3.6667  2.0737  2.1604  0.9407  0.4423 -0.1476 -0.4376 -0.7077 -1.2068 -1.2863 -1.5126
 2.12567E+09  3.6660  2.0607  2.1707  0.9233  0.4227 -0.1691 -0.4602 -0.7311 -1.2317 -1.3114 -1.5385
 2.12612E+09  3.6653  2.0479  2.1807  0.9064  0.4036 -0.1901 -0.4823 -0.7539 -1.2559 -1.3359 -1.5639
 2.12656E+09  3.6646  2.0349  2.1910  0.8892  0.3842 -0.2113 -0.5047 -0.7770 -1.2806 -1.3608 -1.5896
 2.12701E+09  3.6639  2.0217  2.2014  0.8718  0.3645 -0.2329 -0.5274 -0.8005 -1.3056 -1.3861 -1.6157
 2.12744E+09  3.6632  2.0089  2.2115  0.8549  0.3454 -0.2540 -0.5496 -0.8234 -1.3300 -1.4108 -1.6412
 2.12786E+09  3.6625  1.9958  2.2218  0.8379  0.3261 -0.2752 -0.5719 -0.8466 -1.3547 -1.4358 -1.6670
 2.12827E+09  3.6618  1.9829  2.2318  0.8215  0.3074 -0.2958 -0.5937 -0.8692 -1.3788 -1.4602 -1.6922
 2.12868E+09  3.6611  1.9699  2.2420  0.8050  0.2886 -0.3167 -0.6157 -0.8920 -1.4032 -1.4849 -1.7177
 2.12909E+09  3.6604  1.9566  2.2524  0.7882  0.2695 -0.3378 -0.6381 -0.9152 -1.4280 -1.5100 -1.7436
 2.12949E+09  3.6597  1.9437  2.2625  0.7720  0.2509 -0.3584 -0.6598 -0.9377 -1.4522 -1.5344 -1.7688
